术语ID,优先级,术语类型,英文术语,统一中文译名,分类列表,模块列表,出现次数,来源文件示例,备注
G06852,P2,界面菜单,Select As Main Character,选为主角,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06853,P2,界面菜单,Select character for smithing,选择锻造角色,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06854,P2,界面菜单,Sell Workshop,出售工坊,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06855,P2,界面菜单,Sentry,哨兵,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06856,P2,界面菜单,Set as active development,设为活跃开发,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06857,P2,界面菜单,Settlement,定居点,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06858,P2,界面菜单,Settlement Food Change,定居点粮食变化,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06859,P2,界面菜单,Settlement Food Stocks,定居点粮食储备,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06860,P2,界面菜单,Settlement's Days Until Food Runs Out,定居点粮食耗尽天数,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06861,P2,界面菜单,Settlement's Food,定居点粮食,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06862,P2,界面菜单,Ship Count,船只数量,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06863,P2,界面菜单,Ship Skeletal Crew,船只基础船员,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06864,P2,界面菜单,Ship Troop Capacity,船只运兵容量,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06865,P2,界面菜单,Shouts,呐喊,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06866,P2,界面菜单,Show only unlocked pieces,仅显示已解锁部件,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06867,P2,界面菜单,Skin Type,皮肤类型,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06868,P2,界面菜单,Skip All Rounds,跳过所有回合,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06869,P2,界面菜单,Smithing Perks,锻造特长,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06870,P2,界面菜单,Smithing Skill,锻造技能,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06871,P2,界面菜单,Smithy Stamina,锻造耐力,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06872,P2,界面菜单,Solved an issue,已解决问题,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06873,P2,界面菜单,Stack Amount,堆叠数量,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06874,P2,界面菜单,Stage Complete,阶段完成,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06875,P2,界面菜单,Start Game,开始游戏,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_GauntletUI.xml,文化称呼与专名音译修订
G06876,P2,界面菜单,Stealth Area,潜行区域,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06877,P2,界面菜单,Store Outputs in the Warehouse,产出存入仓库,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06878,P2,界面菜单,Summary,总结,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06879,P2,界面菜单,Support,支援,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06880,P2,界面菜单,Swing Damage,挥砍伤害,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06881,P2,界面菜单,Swing Damage Factor,挥砍伤害系数,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06882,P2,界面菜单,Swing Speed,挥砍速度,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06883,P2,界面菜单,Take Control of Character,接管角色,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06884,P2,界面菜单,Tariffs,关税,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06885,P2,界面菜单,Taxes,税收,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06886,P2,界面菜单,Teeth Type,齿型,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06887,P2,界面菜单,The Garrison is Starving,驻军正在挨饿,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06888,P2,界面菜单,This hero is lost,此英雄已失踪,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06889,P2,界面菜单,Thrust Damage,刺击伤害,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06890,P2,界面菜单,Thrust Damage Factor,刺击伤害系数,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06891,P2,界面菜单,Thrust Speed,刺击速度,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06892,P2,界面菜单,Time Due,到期时间,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06893,P2,界面菜单,Toggle Crouch,切换下蹲,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_GauntletUI.xml,文化称呼与专名音译修订
G06894,P2,界面菜单,Toggle include Combat Log,切换包含战斗日志,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06895,P2,界面菜单,Toggle scoreboard,切换计分板,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06896,P2,界面菜单,Toggle Walk,切换行走,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_GauntletUI.xml,文化称呼与专名音译修订
G06897,P2,界面菜单,Tools Required,所需工具,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06898,P2,界面菜单,Total,总计,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06899,P2,界面菜单,Trade Agreements,贸易协定,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06900,P2,界面菜单,Trade Rumors,贸易传闻,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06901,P2,界面菜单,Trait(s),特质,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06902,P2,界面菜单,Transfer All Prisoners,转移所有俘虏,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06903,P2,界面菜单,Transfer All Troops,转移所有部队,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06904,P2,界面菜单,Traveling,旅行中,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06905,P2,界面菜单,Troops in Army,军团中的部队,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06906,P2,界面菜单,Uncategorized,未分类,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06907,P2,界面菜单,Unlimited Wage,无限工资,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06908,P2,界面菜单,Update Save,更新存档,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06909,P2,界面菜单,Upgrade Troops,升级部队,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06910,P2,界面菜单,Upgrd. Cost,升级费用,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06911,P2,界面菜单,Video Options Have Been Changed,视频选项已更改,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06912,P2,界面菜单,Voice,语音,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_ViewModelCollection.xml,文化称呼与专名音译修订
G06913,P2,界面菜单,War Progress,战争进度,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06914,P2,界面菜单,War Progress of Opposite Faction,敌对阵营战争进度,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06915,P2,界面菜单,Warehouse Capacity,仓库容量,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06916,P2,界面菜单,Warning,警告,界面菜单,Native,1,Native/ModuleData/Languages/std_TaleWorlds_MountAndBlade_GauntletUI.xml,文化称呼与专名音译修订
G06917,P2,界面菜单,Wars,战争,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06918,P2,界面菜单,Weapon Length,武器长度,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06919,P2,界面菜单,Weapon Tier,武器等级,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06920,P2,界面菜单,Weapon usage does not match requirements,武器使用不符合要求,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06921,P2,界面菜单,Weight at Sea,海上负重,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06922,P2,界面菜单,Weight on Land,陆地负重,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06923,P2,界面菜单,Worth,价值,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06924,P2,界面菜单,Wounded Troops,伤兵,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06925,P2,界面菜单,Yield,产量,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06926,P2,界面菜单,You are suspicious,你被怀疑,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06927,P2,界面菜单,You must choose an item,你必须选择一个物品,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06928,P2,界面菜单,You must select an option,你必须选择一个选项,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_SandBox_ViewModelCollection.xml,文化称呼与专名音译修订
G06929,P2,界面菜单,Your clan's standard carried into battle,你的家族战旗,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06930,P2,界面菜单,Your Denars,你的第纳尔,界面菜单,SandBox,1,SandBox/ModuleData/Languages/std_TaleWorlds_CampaignSystem_ViewModelCollection.xml,文化称呼与专名音译修订
G06931,P2,系统文本,Team,队伍,其他文本；系统文本,Native,5,Native/ModuleData/Credits.xml,文化称呼与专名音译修订
G06932,P2,系统文本,Average,普通,系统文本,Native；SandBox,4,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G06933,P2,系统文本,Poor,贫瘠,系统文本,Native；SandBox,4,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G06934,P2,系统文本,Audio,音频,其他文本；系统文本,Native,3,Native/ModuleData/Credits.xml,文化称呼与专名音译修订
G06935,P2,系统文本,Brother,兄弟,系统文本,Native；SandBox,3,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G06936,P2,系统文本,brother-in-law,内兄/弟,系统文本,Native；SandBox,3,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G06937,P2,系统文本,Center,中央,其他文本；系统文本,Native；SandBox,3,SandBox/ModuleData/location_complex_templates.xml,文化称呼与专名音译修订
G06938,P2,系统文本,Good,良好,系统文本,Native,3,Native/ModuleData/Languages/std_global_strings_xml.xml,文化称呼与专名音译修订
G06939,P2,系统文本,Mount,坐骑,系统文本,Native,3,Native/ModuleData/native_strings.xml,文化称呼与专名音译修订
G06940,P2,系统文本,Play,播放,系统文本,Native,3,Native/ModuleData/Languages/std_common_strings_xml.xml,文化称呼与专名音译修订
G06941,P2,系统文本,Production,生产,其他文本；系统文本,Native；SandBox,3,Native/ModuleData/Credits.xml,文化称呼与专名音译修订
G06942,P2,系统文本,Sister,姐妹,系统文本,Native；SandBox,3,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G06943,P2,系统文本,a chieftain,一位酋长,系统文本,Native,2,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G06944,P2,系统文本,Accept,接受,系统文本,Native,2,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
G06945,P2,系统文本,Active,活跃,系统文本,Native；SandBox,2,Native/ModuleData/module_strings.xml,文化称呼与专名音译修订
