行号,范围,模块,分类,子分类,来源文件,XML路径,记录标签,记录ID,字段,字符串ID,英文原文
11751,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[267],CraftingPiece,mp_khuzait_lance_blade_heavy,attr:name,,Mp Khuzait Lance Blade
11752,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[268],CraftingPiece,mp_khuzait_pike_blade,attr:name,,Mp Khuzait Pike Blade
11753,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[269],CraftingPiece,mp_vlandia_polearm_head,attr:name,,Mp Vlandian Polearm Head
11754,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[270],CraftingPiece,mp_empire_menavlion_blade,attr:name,,MP Empire Menavlion Blade
11755,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[271],CraftingPiece,mp_empire_cavalry_menavlion_blade,attr:name,,MP Empire Cavalry Menavlion Blade
11756,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[272],CraftingPiece,mp_empire_long_menavlion_blade,attr:name,,MP Empire Long Menavlion Blade
11757,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[273],CraftingPiece,mp_empire_heavy_menavlion_blade,attr:name,,MP Empire Heavy Menavlion Blade
11758,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[274],CraftingPiece,mp_empire_polearm_blade,attr:name,,MP Empire Polearm Blade
11759,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[275],CraftingPiece,mp_khuzait_glaive_blade,attr:name,,Mp Khuzait Glaive Blade
11760,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[276],CraftingPiece,mp_khuzait_heavy_glaive_blade,attr:name,,Mp Khuzait Heavy Glaive Blade
11761,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[277],CraftingPiece,mp_western_scythe_blade,attr:name,,Scythe Blade
11762,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[278],CraftingPiece,mp_western_2h_sickle_blade,attr:name,,Sickle Blade
11763,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[279],CraftingPiece,mp_western_shovel_blade,attr:name,,Shovel Head
11764,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[280],CraftingPiece,mp_khuzait_sichel_blade,attr:name,,MP Khuzait Sichel Blade
11765,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[281],CraftingPiece,mp_khuzait_short_spear_blade,attr:name,,MP Khuzait Short Spear Blade
11766,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[282],CraftingPiece,mp_khuzait_long_spear_blade,attr:name,,Mp Khuzait Long Spear Blade
11767,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[283],CraftingPiece,mp_khuzait_long_infantry_spear_blade,attr:name,,Mp Khuzait Long Infantry Spear Blade
11768,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[284],CraftingPiece,mp_empire_lance_blade,attr:name,,Mp Empire Lance Blade
11769,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[285],CraftingPiece,mp_empire_heavy_lance_blade,attr:name,,Mp Empire Heavy Lance Blade
11770,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[286],CraftingPiece,mp_aserai_spear_blade,attr:name,,Mp Aserai Spear Blade
11771,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[287],CraftingPiece,mp_aserai_bamboo_spear_blade,attr:name,,Mp Aserai Bamboo Spear Blade
11772,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[288],CraftingPiece,mp_aserai_long_spear_blade,attr:name,,MP Aserai Long Spear Blade
11773,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[289],CraftingPiece,mp_aserai_bamboo_lance_blade,attr:name,,Mp Aserai Bamboo Lance Blade
11774,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[290],CraftingPiece,mp_aserai_heavy_lance_blade,attr:name,,Mp Aserai Heavy Lance Blade
11775,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[291],CraftingPiece,mp_sturgia_spear_blade,attr:name,,Mp Sturgia Spear Blade
11776,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[292],CraftingPiece,mp_sturgia_long_spear_blade,attr:name,,Mp Sturgia Long Spear Blade
11777,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[293],CraftingPiece,mp_sturgia_long_infantry_spear_blade,attr:name,,Mp Sturgia Long Infantry Spear Blade
11778,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[294],CraftingPiece,mp_sturgia_short_spear_blade,attr:name,,Mp Sturgia Short Spear Blade
11779,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[295],CraftingPiece,mp_sturgia_lance_blade,attr:name,,Mp Sturgia Lance Blade
11780,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[296],CraftingPiece,mp_sturgia_long_lance_blade,attr:name,,Mp Sturgia Long Lance Blade
11781,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[297],CraftingPiece,mp_sturgia_heavy_lance_blade,attr:name,,Mp Sturgia Heavy Lance Blade
11782,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[298],CraftingPiece,mp_battania_spear_blade,attr:name,,Mp Battania Spear Blade
11783,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[299],CraftingPiece,mp_battania_long_spear_blade,attr:name,,Mp Battania Long Spear Blade
11784,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[300],CraftingPiece,mp_battania_long_infantry_spear_blade,attr:name,,Mp Battania Long Infantry Spear Blade
11785,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[301],CraftingPiece,mp_battania_cavalry_spear_blade,attr:name,,Mp Battania Cavalry Spear Blade
11786,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[302],CraftingPiece,mp_battania_lance_blade,attr:name,,Mp Battania Lance Blade
11787,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[303],CraftingPiece,mp_battania_polearm_falx_blade,attr:name,,Mp Battania Polearm Falx Blade
11788,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[304],CraftingPiece,mp_sturgia_great_spear_blade,attr:name,,Mp Sturgia Great Spear Blade
11789,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[305],CraftingPiece,mp_test_polearm_head,attr:name,,MP Test Polearm Head
11790,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[306],CraftingPiece,mp_test_spear_blade,attr:name,,Mp Test Spear Blade
11791,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[307],CraftingPiece,mp_test_pike_blade,attr:name,,Mp Test Pike Blade
11792,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[308],CraftingPiece,mp_test_lance_blade,attr:name,,Mp Test Lance Blade
11793,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[309],CraftingPiece,mp_spear_guard_1,attr:name,,mp_spear_guard_1
11794,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[310],CraftingPiece,mp_spear_guard_2,attr:name,,mp_spear_guard_2
11795,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[311],CraftingPiece,mp_spear_guard_3,attr:name,,mp_spear_guard_3
11796,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[312],CraftingPiece,mp_spear_guard_4,attr:name,,mp_spear_guard_4
11797,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[313],CraftingPiece,mp_spear_guard_5,attr:name,,mp_spear_guard_5
11798,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[314],CraftingPiece,mp_spear_guard_6,attr:name,,mp_spear_guard_6
11799,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[315],CraftingPiece,mp_spear_guard_7,attr:name,,mp_spear_guard_7
11800,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[316],CraftingPiece,mp_spear_guard_8,attr:name,,mp_spear_guard_8
11801,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[317],CraftingPiece,mp_spear_guard_9,attr:name,,mp_spear_guard_9
11802,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[318],CraftingPiece,mp_spear_guard_10,attr:name,,mp_spear_guard_10
11803,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[319],CraftingPiece,mp_spear_guard_11,attr:name,,mp_spear_guard_11
11804,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[320],CraftingPiece,mp_spear_guard_12,attr:name,,mp_spear_guard_12
11805,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[321],CraftingPiece,mp_spear_guard_13,attr:name,,mp_spear_guard_13
11806,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[322],CraftingPiece,mp_spear_guard_14,attr:name,,mp_spear_guard_14
11807,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[323],CraftingPiece,mp_spear_guard_15,attr:name,,mp_spear_guard_15
11808,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[324],CraftingPiece,mp_spear_guard_16,attr:name,,mp_spear_guard_16
11809,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[325],CraftingPiece,mp_spear_guard_17,attr:name,,mp_spear_guard_17
11810,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[326],CraftingPiece,mp_spear_guard_18,attr:name,,mp_spear_guard_18
11811,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[327],CraftingPiece,mp_spear_guard_19,attr:name,,mp_spear_guard_19
11812,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[328],CraftingPiece,mp_spear_guard_20,attr:name,,mp_spear_guard_20
11813,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[329],CraftingPiece,mp_test_spear_handle,attr:name,,Mp Test Spear Handle
11814,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[330],CraftingPiece,mp_test_pike_handle,attr:name,,Mp Test Pike Handle
11815,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[331],CraftingPiece,mp_test_lance_handle,attr:name,,Mp Test Lance Handle
11816,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[332],CraftingPiece,mp_vlandia_polearm_handle,attr:name,,MP Vlandia Polearm Handle
11817,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[333],CraftingPiece,mp_empire_menavlion_handle,attr:name,,Mp Empire Menavlion Handle
11818,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[334],CraftingPiece,mp_empire_cavalry_menavlion_handle,attr:name,,Mp Empire Cavalry Menavlion Handle
11819,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[335],CraftingPiece,mp_empire_long_menavlion_handle,attr:name,,Mp Empire Long Menavlion Handle
11820,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[336],CraftingPiece,mp_empire_heavy_menavlion_handle,attr:name,,Mp Empire Heavy Menavlion Handle
11821,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[337],CraftingPiece,mp_empire_polearm_handle,attr:name,,MP Empire Polearm Handle
11822,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[338],CraftingPiece,mp_plumbata_handle,attr:name,,MP Plumbata Handle
11823,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[339],CraftingPiece,mp_sturgia_great_spear_handle,attr:name,,Mp Sturgia Great Spear Handle
11824,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[340],CraftingPiece,mp_khuzait_throwing_spear_handle,attr:name,,MP Khuzait Throwing Spear Handle
11825,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[341],CraftingPiece,mp_ash_throwing_spear_handle,attr:name,,MP Ash Throwing Spear Handle
11826,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[342],CraftingPiece,mp_western_spear_handle,attr:name,,Mp Western Spear Handle
11827,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[343],CraftingPiece,mp_western_long_spear_handle,attr:name,,MP Western Long Spar Handle
11828,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[344],CraftingPiece,mp_western_pitchfork_handle,attr:name,,Mp Short Western Spear Handle
11829,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[345],CraftingPiece,mp_aserai_spear_handle,attr:name,,Mp Aserai Spear Handle
11830,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[346],CraftingPiece,mp_battania_spear_handle,attr:name,,Mp Battnia Spear Handle
11831,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[347],CraftingPiece,mp_khuzait_short_spear_handle,attr:name,,Khuzait Short Spear Handle
11832,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[348],CraftingPiece,mp_khuzait_glaive_handle,attr:name,,Mp Khuzait Glaive Handle
11833,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[349],CraftingPiece,mp_khuzait_heavy_glaive_handle,attr:name,,Mp Khuzait Heavy Glaive Handle
11834,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[350],CraftingPiece,mp_khuzait_sichel_handle,attr:name,,MP Khuzait Sichel Handle
11835,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[351],CraftingPiece,mp_vlandian_pike_handle,attr:name,,Mp Valandian Pike Handle
11836,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[352],CraftingPiece,mp_aserai_pike_handle,attr:name,,MP Aserai Pike Handle
11837,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[353],CraftingPiece,mp_javelin_handle,attr:name,,MP Javelin Handle
11838,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[354],CraftingPiece,mp_javelin_handle_extraammo,attr:name,,MP Javelin Handle (Extra Ammo)
11839,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[355],CraftingPiece,mp_light_javelin_handle,attr:name,,MP Light Javelin Handle
11840,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[356],CraftingPiece,mp_pilum_handle,attr:name,,MP Pilum Handle
11841,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[357],CraftingPiece,mp_pilum_handle_extraammo,attr:name,,MP Pilum Handle
11842,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[358],CraftingPiece,mp_western_lance_handle,attr:name,,Western Lance Handle
11843,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[359],CraftingPiece,mp_western_long_lance_handle,attr:name,,Mp Western Long Lance Handle
11844,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[360],CraftingPiece,mp_vlandian_heavy_lance_handle,attr:name,,Mp Vlandian Heavy Lance Handle
11845,原版,Native,物品装备,mp_crafting_pieces.xml,Native/ModuleData/mp_crafting_pieces.xml,/CraftingPieces[1]/CraftingPiece[361],CraftingPiece,mp_empire_lance_handle,attr:name,,Mp Empire Lance Handle
